2259	TRAIN	390	1.017969	0.7723	4.5152	2.124632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	394	0.782673	0.7346	4.5775	1.854732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	398	0.764951	0.7100	4.5280	1.823532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	400	1.529196	0.7623	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	402	0.950993	0.7618	4.4891	2.039032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	404	1.077253	0.7156	4.5269	2.198132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	410	0.836593	0.7679	4.5686	1.917632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	414	0.712954	0.7884	4.6005	1.775632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	416	0.876323	0.8148	4.5369	1.959032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	420	0.760757	0.7286	4.5212	1.817232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	422	0.966150	0.7766	4.5264	2.064732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	424	1.364839	0.7586	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	426	1.332636	0.7809	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	428	1.008575	0.6610	4.5341	2.117132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	430	0.927329	0.7609	4.6314	2.039132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	432	1.318892	0.7262	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	434	0.932199	0.7972	4.5503	2.028732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	436	0.944361	0.7638	4.5420	2.041632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	440	0.749965	0.7395	4.5811	1.816232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	442	1.207077	0.7655	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	444	0.883891	0.7760	4.5573	1.972132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	448	0.894849	0.7703	4.5804	1.989932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	450	1.175933	0.7685	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	452	0.873029	0.7840	4.5900	1.965632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	454	0.847191	0.7954	4.5871	1.934032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	458	0.739823	0.7794	4.5853	1.804932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	460	0.840695	0.7936	4.5735	1.923532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	464	0.880208	0.7570	4.6222	1.980732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	466	1.150609	0.7471	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	468	0.867577	0.7871	4.5964	1.960432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	472	0.769906	0.7038	4.6340	1.850732	128	128	0.000100	0.000100	0.001	1.2	0.2
